contest_id,date,election,state,seat,seat_type,seat_no,seat_name,seat_key,year,win_candidate_uid,win_name,win_party_uid,win_party,win_coalition_uid,win_coalition,win_votes,win_votes_perc,win_result,run_party_uid,run_party,run_coalition_uid,run_coalition,run_votes,run_votes_perc,voters_total,votes_valid,majority,n_candidates,voter_turnout,majority_perc,margin_perc,uncontested
1955-07-25|Negeri Sembilan|P.025 Negri Sembilan Selatan,1955-07-25,GE-00,Negeri Sembilan,P.025 Negri Sembilan Selatan,federal,025,Negri Sembilan Selatan,federal|Negeri Sembilan|negri sembilan selatan,1955,H80S6,Abdul Jalil bin Aminudin,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,12099,77.11772579514309,won,008-NEG,NEG,000-ALONE,ALONE,3590.0,22.882274204856905,18651,15689,8509,2,85.86670955980912,54.23545159028619,54.23545159028618,False
1955-07-25|Negeri Sembilan|P.026 Seremban,1955-07-25,GE-00,Negeri Sembilan,P.026 Seremban,federal,026,Seremban,federal|Negeri Sembilan|seremban,1955,R3CXR,Lim Kee Siong,003-MCA,MCA,001-PERIKATAN,PERIKATAN,8402,78.46469929025028,won,008-NEG,NEG,000-ALONE,ALONE,2306.0,21.53530070974972,12979,10708,6096,2,83.59657908929809,56.92939858050055,56.92939858050056,False
1955-07-25|Pahang|P.027 Ulu Pahang,1955-07-25,GE-00,Pahang,P.027 Ulu Pahang,federal,027,Ulu Pahang,federal|Pahang|hulu pahang,1955,YYS2A,Mohamed Sulong bin Mohamed Ali,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,16075,89.38003892132332,won,000-BEBAS,BEBAS,000-ALONE,ALONE,1910.0,10.619961078676674,22812,17985,14165,2,80.82149745747851,78.76007784264665,78.76007784264664,False
1955-07-25|Pahang|P.028 Semantan,1955-07-25,GE-00,Pahang,P.028 Semantan,federal,028,Semantan,federal|Pahang|semantan,1955,5T56W,Abdul Razak bin Hussein,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,14094,87.5784502578761,won,004-PAS,PAS,000-ALONE,ALONE,1999.0,12.421549742123904,19849,16093,12095,2,82.48778275983678,75.15690051575218,75.1569005157522,False
1955-07-25|Pahang|P.029 Pahang Timor,1955-07-25,GE-00,Pahang,P.029 Pahang Timor,federal,029,Pahang Timor,federal|Pahang|pahang timor,1955,CNHBE,Abdul Rahman bin Talib,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,16763,92.62861247720616,won,000-BEBAS,BEBAS,000-ALONE,ALONE,1334.0,7.3713875227938335,22291,18097,15429,2,83.15463640034095,85.25722495441234,85.25722495441232,False
1955-07-25|Perak|P.007 Krian,1955-07-25,GE-00,Perak,P.007 Krian,federal,007,Krian,federal|Perak|krian,1955,R4RY0,Ahmad bin Tuan Hussein,004-PAS,PAS,000-ALONE,ALONE,8685,42.92068198665678,won,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,8235.0,40.69681245366938,27239,20235,450,3,78.21873049671427,2.2238695329873983,2.2238695329874005,False
1955-07-25|Perak|P.008 Batang Padang,1955-07-25,GE-00,Perak,P.008 Batang Padang,federal,008,Batang Padang,federal|Perak|batang padang,1955,2DV4V,Abdul Hamid Khan bin Sakhawat Ali Khan,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,9170,82.21265913573606,won,007-NAP,NAP,000-ALONE,ALONE,1218.0,10.919849381387843,13677,11154,7952,3,83.10301966805585,71.29280975434821,71.29280975434821,False
1955-07-25|Perak|P.009 Larut and Matang,1955-07-25,GE-00,Perak,P.009 Larut and Matang,federal,009,Larut and Matang,federal|Perak|larut and matang,1955,CPXBP,Cheah Kay Chuan,003-MCA,MCA,001-PERIKATAN,PERIKATAN,15407,64.0410674204007,won,010-PML,PML,000-ALONE,ALONE,4453.0,18.50943553080057,30454,24058,10954,4,81.7331056675642,45.531631889600135,45.53163188960012,False
1955-07-25|Perak|P.010 Dindings,1955-07-25,GE-00,Perak,P.010 Dindings,federal,010,Dindings,federal|Perak|dindings,1955,TDNMT,Mior Ariff bin Mior Alwi,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,10511,78.8108270225688,won,007-NAP,NAP,000-ALONE,ALONE,1629.0,12.21414111119442,16512,13337,8882,3,82.74588178294574,66.59668591137438,66.59668591137438,False
1955-07-25|Perak|P.011 Sungei Perak Ulu,1955-07-25,GE-00,Perak,P.011 Sungei Perak Ulu,federal,011,Sungei Perak Ulu,federal|Perak|sungei perak hulu,1955,4PQVN,Mohamed Ghazali bin Jawi,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,16781,71.48455804046858,won,000-BEBAS,BEBAS,000-ALONE,ALONE,4595.0,19.57401490947817,28206,23475,12186,3,84.81883287243849,51.91054313099042,51.91054313099042,False
1955-07-25|Perak|P.012 Sungei Perak Hilir,1955-07-25,GE-00,Perak,P.012 Sungei Perak Hilir,federal,012,Sungei Perak Hilir,federal|Perak|sungei perak hilir,1955,EZT2G,Abdul Aziz bin Mat Jabar,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,17483,77.56088904662614,won,007-NAP,NAP,000-ALONE,ALONE,4794.0,21.26791180515505,25677,22541,12689,3,89.20045176617207,56.2929772414711,56.29297724147109,False
1955-07-25|Perak|P.013 Telok Anson,1955-07-25,GE-00,Perak,P.013 Telok Anson,federal,013,Telok Anson,federal|Perak|telok anson,1955,S8W9B,Bahaman bin Samsudin,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,10514,73.39103727488482,won,004-PAS,PAS,000-ALONE,ALONE,3812.0,26.608962725115177,18131,14326,6702,2,82.07489934366554,46.782074549769646,46.782074549769646,False
1955-07-25|Perak|P.014 Ipoh and Menglembu,1955-07-25,GE-00,Perak,P.014 Ipoh and Menglembu,federal,014,Ipoh and Menglembu,federal|Perak|ipoh and menglembu,1955,048DX,Leong Yew Koh,003-MCA,MCA,001-PERIKATAN,PERIKATAN,7421,76.89358615687493,won,007-NAP,NAP,000-ALONE,ALONE,983.0,10.185473007978448,12948,9651,6438,4,82.79270929873339,66.70811314889649,66.70811314889649,False
1955-07-25|Perak|P.015 Kinta Utara,1955-07-25,GE-00,Perak,P.015 Kinta Utara,federal,015,Kinta Utara,federal|Perak|kinta utara,1955,DV0Q1,Thirunyana Sambanthan a/l Veerasamy (V. T. Sambanthan),002-MIC,MIC,001-PERIKATAN,PERIKATAN,7900,76.67669610792973,won,007-NAP,NAP,000-ALONE,ALONE,1832.0,17.781228768319906,12304,10303,6068,4,85.8501300390117,58.89546733960982,58.89546733960982,False
1955-07-25|Perak|P.016 Kinta Selatan,1955-07-25,GE-00,Perak,P.016 Kinta Selatan,federal,016,Kinta Selatan,federal|Perak|kinta selatan,1955,VHS05,Too Joon Hing,003-MCA,MCA,001-PERIKATAN,PERIKATAN,11611,83.09002433090025,won,007-NAP,NAP,000-ALONE,ALONE,1689.0,12.086732503220269,16216,13974,9922,4,87.30883078441046,71.00329182767999,71.00329182767999,False
1955-07-25|Perlis|P.052 Perlis,1955-07-25,GE-00,Perlis,P.052 Perlis,federal,052,Perlis,federal|Perlis|perlis,1955,2B34B,Sheikh Ahmad bin Mohd. Hashim,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,17769,66.84347139149081,won,000-BEBAS,BEBAS,000-ALONE,ALONE,8814.0,33.1565286085092,30936,26583,8955,2,87.83617791569692,33.6869427829816,33.68694278298161,False
1955-07-25|Pulau Pinang|P.001 Wellesley North,1955-07-25,GE-00,Pulau Pinang,P.001 Wellesley North,federal,001,Wellesley North,federal|Pulau Pinang|wellesley north,1955,F0G2M,Hashim bin Awang,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,0,,won_uncontested,,,,,,,28190,0,0,1,,,,True
1955-07-25|Pulau Pinang|P.002 Wellesley South,1955-07-25,GE-00,Pulau Pinang,P.002 Wellesley South,federal,002,Wellesley South,federal|Pulau Pinang|wellesley south,1955,JE64X,Tay Hooi Soo,003-MCA,MCA,001-PERIKATAN,PERIKATAN,15697,81.67013527575442,won,004-PAS,PAS,000-ALONE,ALONE,3523.0,18.329864724245574,24320,19220,12174,2,80.01644736842105,63.34027055150885,63.340270551508844,False
1955-07-25|Pulau Pinang|P.003 George Town,1955-07-25,GE-00,Pulau Pinang,P.003 George Town,federal,003,George Town,federal|Pulau Pinang|george town,1955,S9J9F,Chee Swee Ee,003-MCA,MCA,001-PERIKATAN,PERIKATAN,7253,70.19938056523422,won,005-LPM,LPM,000-ALONE,ALONE,2650.0,25.648470770421987,19935,10332,4603,3,52.64609982442939,44.55090979481224,44.550909794812235,False
1955-07-25|Pulau Pinang|P.004 Penang Island,1955-07-25,GE-00,Pulau Pinang,P.004 Penang Island,federal,004,Penang Island,federal|Pulau Pinang|penang island,1955,3JMGA,Zainul Abidin bin Sultan Mydin,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,14865,83.55817875210792,won,000-BEBAS,BEBAS,000-ALONE,ALONE,2925.0,16.441821247892076,27281,17790,11940,2,66.47850152120523,67.11635750421586,67.11635750421584,False
1955-07-25|Selangor|P.017 Kuala Lumpur Barat,1955-07-25,GE-00,Selangor,P.017 Kuala Lumpur Barat,federal,017,Kuala Lumpur Barat,federal|Selangor|kuala lumpur barat,1955,98H99,Ong Yoke Lin,003-MCA,MCA,001-PERIKATAN,PERIKATAN,4667,66.14229024943312,won,008-NEG,NEG,000-ALONE,ALONE,1371.0,19.43027210884354,8862,7056,3296,3,80.12863913337847,46.71201814058957,46.71201814058958,False
1955-07-25|Selangor|P.018 Kuala Lumpur Timor,1955-07-25,GE-00,Selangor,P.018 Kuala Lumpur Timor,federal,018,Kuala Lumpur Timor,federal|Selangor|kuala lumpur timor,1955,KHKG4,Cheah Ewe Keat,003-MCA,MCA,001-PERIKATAN,PERIKATAN,6790,66.41236306729265,won,008-NEG,NEG,000-ALONE,ALONE,2431.0,23.77738654147105,13184,10224,4359,3,78.78489077669903,42.63497652582159,42.6349765258216,False
1955-07-25|Selangor|P.019 Ulu Selangor,1955-07-25,GE-00,Selangor,P.019 Ulu Selangor,federal,019,Ulu Selangor,federal|Selangor|hulu selangor,1955,XTNPZ,Halimahton binti Abdul Majid,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,5430,82.39757207890743,won,008-NEG,NEG,000-ALONE,ALONE,1160.0,17.602427921092563,7835,6590,4270,2,85.78174856413528,64.79514415781486,64.79514415781486,False
1955-07-25|Selangor|P.020 Kuala Selangor,1955-07-25,GE-00,Selangor,P.020 Kuala Selangor,federal,020,Kuala Selangor,federal|Selangor|kuala selangor,1955,4P1VH,Raja Rastam Shahrome bin Raja Said Tauphy,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,11857,68.1789431315048,won,004-PAS,PAS,000-ALONE,ALONE,4778.0,27.473980794663905,21410,17391,7079,3,83.2134516581037,40.70496233684089,40.70496233684089,False
1955-07-25|Selangor|P.021 Langat,1955-07-25,GE-00,Selangor,P.021 Langat,federal,021,Langat,federal|Selangor|langat,1955,EZ42C,Abu Bakar bin Baginda,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,7069,76.70355902777779,won,008-NEG,NEG,000-ALONE,ALONE,2147.0,23.29644097222222,10834,9216,4922,2,87.41923573933911,53.40711805555556,53.407118055555564,False
1955-07-25|Selangor|P.022 Selangor Barat,1955-07-25,GE-00,Selangor,P.022 Selangor Barat,federal,022,Selangor Barat,federal|Selangor|selangor barat,1955,NTG6Y,Abdul Aziz bin Ishak,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,8713,73.80770859805168,won,008-NEG,NEG,000-ALONE,ALONE,3092.0,26.192291401948324,13847,11805,5621,2,86.97190727233335,47.615417196103344,47.61541719610335,False
1955-07-25|Selangor|P.023 Selangor Tengah,1955-07-25,GE-00,Selangor,P.023 Selangor Tengah,federal,023,Selangor Tengah,federal|Selangor|selangor tengah,1955,WNWBG,Lee Eng Teh,003-MCA,MCA,001-PERIKATAN,PERIKATAN,5652,68.91002194586686,won,004-PAS,PAS,000-ALONE,ALONE,1711.0,20.86076566691051,9465,8202,3941,3,88.47332276809297,48.04925627895636,48.04925627895635,False
1955-07-25|Terengganu|P.049 Trengganu Utara,1955-07-25,GE-00,Terengganu,P.049 Trengganu Utara,federal,049,Trengganu Utara,federal|Terengganu|trengganu utara,1955,DRYPN,Ibrahim Fikri bin Mohamed,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,22041,88.49319468422532,won,008-NEG,NEG,000-ALONE,ALONE,2866.0,11.50680531577468,32482,24907,19175,2,80.5553845206576,76.98638936845063,76.98638936845063,False
1955-07-25|Terengganu|P.050 Trengganu Tengah,1955-07-25,GE-00,Terengganu,P.050 Trengganu Tengah,federal,050,Trengganu Tengah,federal|Terengganu|trengganu tengah,1955,MMAV7,Engku Muhsein bin Abdul Kadir,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,19038,80.04540867810293,won,008-NEG,NEG,000-ALONE,ALONE,4746.0,19.95459132189708,33719,23784,14292,2,73.70028767163913,60.09081735620585,60.09081735620585,False
1955-07-25|Terengganu|P.051 Trengganu Selatan,1955-07-25,GE-00,Terengganu,P.051 Trengganu Selatan,federal,051,Trengganu Selatan,federal|Terengganu|trengganu selatan,1955,VFPZS,Wan Yahya bin Wan Mohd,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,16345,86.14873767986086,won,008-NEG,NEG,000-ALONE,ALONE,2628.0,13.851262320139146,23831,18973,13717,2,82.51017582140909,72.2974753597217,72.29747535972172,False
1957-10-26|Perak|P.011 Sungei Perak Ulu,1957-10-26,BY-ELECTION,Perak,P.011 Sungei Perak Ulu,federal,011,Sungei Perak Ulu,federal|Perak|sungei perak hulu,1957,66JRY,Meor Shamsudin bin Meor Yahya,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,12795,69.36463189851459,won,009-PR,PR,000-ALONE,ALONE,5651.0,30.635368101485412,32376,18446,7144,2,58.0522609340252,38.72926379702917,38.729263797029176,False
1957-11-23|Perak|P.014 Ipoh and Menglembu,1957-11-23,BY-ELECTION,Perak,P.014 Ipoh and Menglembu,federal,014,Ipoh and Menglembu,federal|Perak|ipoh and menglembu,1957,6ZMJF,Dharma Raja Seenivasagam,006-PPP,PPP,000-ALONE,ALONE,5911,59.09818036392721,won,003-MCA,MCA,001-PERIKATAN,PERIKATAN,4091.0,40.90181963607279,16013,10002,1820,2,63.173671391994,18.19636072785443,18.196360727854426,False
1957-12-14|Johor|P.034 Batu Pahat,1957-12-14,BY-ELECTION,Johor,P.034 Batu Pahat,federal,034,Batu Pahat,federal|Johor|batu pahat,1957,7WVWJ,Syed Esa bin Alwee,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,12179,63.53155972874283,won,008-NEG,NEG,000-ALONE,ALONE,5614.0,29.28534167970788,28451,19170,6565,3,68.5142877227514,34.24621804903495,34.24621804903495,False
1959-05-20|Johor|N.01 Bukit Serampang,1959-05-20,SE-01,Johor,N.01 Bukit Serampang,state,01,Bukit Serampang,state|Johor|bukit serampang,1959,02WDN,Hassan bin Yunus,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,5429,76.80011317017966,won,008-NEG,NEG,000-ALONE,ALONE,897.0,12.689206394115152,8853,7069,4532,3,82.06257765729131,64.1109067760645,64.11090677606451,False
1959-05-20|Johor|N.02 Jorak,1959-05-20,SE-01,Johor,N.02 Jorak,state,02,Jorak,state|Johor|jorak,1959,TTCVX,Othman bin Mohd. Saat,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,6396,75.4957507082153,won,008-NEG,NEG,000-ALONE,ALONE,1742.0,20.56185080264401,11197,8472,4654,3,77.34214521746895,54.933899905571295,54.93389990557129,False
1959-05-20|Johor|N.03 Labis,1959-05-20,SE-01,Johor,N.03 Labis,state,03,Labis,state|Johor|labis,1959,53F2R,Elias bin Abu Bakar,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,4112,83.67928367928369,won,008-NEG,NEG,000-ALONE,ALONE,802.0,16.320716320716322,7519,4914,3310,2,69.57042159861683,67.35856735856736,67.35856735856737,False
1959-05-20|Johor|N.04 Bekok,1959-05-20,SE-01,Johor,N.04 Bekok,state,04,Bekok,state|Johor|bekok,1959,FCH9K,Phang Voon Liat,000-BEBAS,BEBAS,000-ALONE,ALONE,3154,51.3764456751914,won,003-MCA,MCA,001-PERIKATAN,PERIKATAN,2985.0,48.6235543248086,8029,6139,169,2,78.67729480632707,2.7528913503827983,2.7528913503827965,False
1959-05-20|Johor|N.05 Bandar Maharani,1959-05-20,SE-01,Johor,N.05 Bandar Maharani,state,05,Bandar Maharani,state|Johor|bandar maharani,1959,P7XE5,Chua Song Lim,003-MCA,MCA,001-PERIKATAN,PERIKATAN,6410,66.98014629049112,won,009-PR,PR,002-SF,SF,1812.0,18.934169278996865,12762,9570,4598,3,75.70130073656168,48.04597701149425,48.04597701149426,False
1959-05-20|Johor|N.06 Parit Bakar,1959-05-20,SE-01,Johor,N.06 Parit Bakar,state,06,Parit Bakar,state|Johor|parit bakar,1959,0GZN0,Kosai bin Mohamed Salleh,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,4874,68.94893195642948,won,008-NEG,NEG,000-ALONE,ALONE,1904.0,26.934502758523127,10122,7069,2970,3,70.8555621418692,42.01442919790635,42.01442919790635,False
1959-05-20|Johor|N.07 Parit Jawa,1959-05-20,SE-01,Johor,N.07 Parit Jawa,state,07,Parit Jawa,state|Johor|parit jawa,1959,AT1VV,Suleiman bin Ninam Shah,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,8552,84.80761602538675,won,004-PAS,PAS,000-ALONE,ALONE,1532.0,15.19238397461325,13093,10084,7020,2,78.68326586725732,69.6152320507735,69.6152320507735,False
1959-05-20|Johor|N.08 Simpang Kiri,1959-05-20,SE-01,Johor,N.08 Simpang Kiri,state,08,Simpang Kiri,state|Johor|simpang kiri,1959,E7QY4,Tan Chin Cheong,003-MCA,MCA,001-PERIKATAN,PERIKATAN,6370,67.69394261424017,won,008-NEG,NEG,000-ALONE,ALONE,3040.0,32.30605738575983,12613,9410,3330,2,75.98509474351859,35.38788522848034,35.38788522848034,False
1959-05-20|Johor|N.09 Broleh,1959-05-20,SE-01,Johor,N.09 Broleh,state,09,Broleh,state|Johor|broleh,1959,N342P,Abdul Wahid bin Sulaiman,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,5384,55.94347464671654,won,009-PR,PR,002-SF,SF,2242.0,23.29592684954281,12845,9624,3142,3,75.95951732191514,32.64754779717373,32.64754779717373,False
1959-05-20|Johor|N.10 Bandar Penggaram,1959-05-20,SE-01,Johor,N.10 Bandar Penggaram,state,10,Bandar Penggaram,state|Johor|bandar penggaram,1959,2SWBT,Tan Peng Khoon,003-MCA,MCA,001-PERIKATAN,PERIKATAN,4470,78.37980010520779,won,008-NEG,NEG,000-ALONE,ALONE,1233.0,21.62019989479221,8245,5703,3237,2,70.12734990903577,56.75960021041557,56.759600210415584,False
1959-05-20|Johor|N.11 Tanjong Sembrong,1959-05-20,SE-01,Johor,N.11 Tanjong Sembrong,state,11,Tanjong Sembrong,state|Johor|tanjong sembrong,1959,67JE3,Mohamed Noor bin Juma'at,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,5739,68.84596928982725,won,008-NEG,NEG,000-ALONE,ALONE,2009.0,24.10028790786948,11343,8336,3730,3,75.06832407652297,44.74568138195777,44.74568138195777,False
1959-05-20|Johor|N.12 Ayer Hitam,1959-05-20,SE-01,Johor,N.12 Ayer Hitam,state,12,Ayer Hitam,state|Johor|ayer hitam,1959,KYAQ7,Nordin bin Hashim,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,6005,71.81296340588375,won,008-NEG,NEG,000-ALONE,ALONE,2041.0,24.40803635493901,11499,8362,3964,3,73.67597182363684,47.40492705094475,47.404927050944735,False
1959-05-20|Johor|N.13 Gunong Lambak,1959-05-20,SE-01,Johor,N.13 Gunong Lambak,state,13,Gunong Lambak,state|Johor|gunong lambak,1959,WF0A8,Lee Ah Leng,005-LPM,LPM,002-SF,SF,2615,50.87548638132296,won,003-MCA,MCA,001-PERIKATAN,PERIKATAN,2525.0,49.12451361867704,6777,5140,90,2,78.36800944370665,1.7509727626459144,1.7509727626459153,False
1959-05-20|Johor|N.14 Sri Lalang,1959-05-20,SE-01,Johor,N.14 Sri Lalang,state,14,Sri Lalang,state|Johor|sri lalang,1959,Y7CY2,Cheong Soo Kheng,003-MCA,MCA,001-PERIKATAN,PERIKATAN,2595,52.53036437246964,won,009-PR,PR,002-SF,SF,2345.0,47.469635627530366,6806,4940,250,2,73.55274757566853,5.060728744939271,5.060728744939276,False
1959-05-20|Johor|N.15 Kota Tinggi,1959-05-20,SE-01,Johor,N.15 Kota Tinggi,state,15,Kota Tinggi,state|Johor|kota tinggi,1959,52S2M,Ismail bin Sa'adon,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,2212,57.86031912110907,won,005-LPM,LPM,002-SF,SF,974.0,25.477373790217108,5542,3823,1238,3,70.47997112955612,32.38294533089197,32.382945330891964,False
1959-05-20|Johor|N.16 Johore Lama,1959-05-20,SE-01,Johor,N.16 Johore Lama,state,16,Johore Lama,state|Johor|johore lama,1959,FBV9F,Lee Yeak Khim,003-MCA,MCA,001-PERIKATAN,PERIKATAN,2722,69.97429305912597,won,008-NEG,NEG,000-ALONE,ALONE,1168.0,30.02570694087404,5444,3890,1554,2,73.18148420279206,39.94858611825192,39.948586118251924,False
1959-05-20|Johor|N.17 Rengit,1959-05-20,SE-01,Johor,N.17 Rengit,state,17,Rengit,state|Johor|rengit,1959,SMXGA,Taha bin Zakaria,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,4903,56.32395175186674,won,008-NEG,NEG,000-ALONE,ALONE,3189.0,36.63411832280299,10910,8705,1714,3,81.97983501374885,19.68983342906376,19.689833429063746,False
1959-05-20|Johor|N.18 Benut,1959-05-20,SE-01,Johor,N.18 Benut,state,18,Benut,state|Johor|benut,1959,3XZQ5,Bachok bin Hashim (Abdul Majid bin Hashim),001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,4778,56.766068670547696,won,000-BEBAS,BEBAS,000-ALONE,ALONE,2530.0,30.058215516217174,11440,8417,2248,3,78.10314685314685,26.707853154330525,26.70785315433052,False
1959-05-20|Johor|N.19 Pontian Dalam,1959-05-20,SE-01,Johor,N.19 Pontian Dalam,state,19,Pontian Dalam,state|Johor|pontian dalam,1959,7BNSE,Lebai Mohamed bin Yaacob,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,3458,47.3633748801534,won,009-PR,PR,002-SF,SF,1864.0,25.530749212436653,9679,7301,1594,5,77.22905258807728,21.83262566771675,21.832625667716748,False
1959-05-20|Johor|N.20 Pontian Kechil,1959-05-20,SE-01,Johor,N.20 Pontian Kechil,state,20,Pontian Kechil,state|Johor|pontian kechil,1959,N2E2J,Abdullah bin Mohsin,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,0,,won_uncontested,,,,,,,9060,0,0,1,,,,True
1959-05-20|Johor|N.21 Rengam,1959-05-20,SE-01,Johor,N.21 Rengam,state,21,Rengam,state|Johor|rengam,1959,VXT74,Ismail bin Hassan,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,5266,86.88335258208217,won,008-NEG,NEG,000-ALONE,ALONE,795.0,13.116647417917834,9333,6061,4471,2,68.88460302153648,73.76670516416432,73.76670516416434,False
1959-05-20|Johor|N.22 Senai-Kulai,1959-05-20,SE-01,Johor,N.22 Senai-Kulai,state,22,Senai-Kulai,state|Johor|senai-kulai,1959,ZBG9D,Soh Kim Siam,005-LPM,LPM,002-SF,SF,2963,50.468404019758125,won,003-MCA,MCA,001-PERIKATAN,PERIKATAN,2908.0,49.53159598024187,7547,5871,55,2,79.46203789585266,0.9368080395162665,0.9368080395162579,False
1959-05-20|Johor|N.23 Plentong,1959-05-20,SE-01,Johor,N.23 Plentong,state,23,Plentong,state|Johor|plentong,1959,DKENN,Mohamed Noah bin Omar,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,4467,81.21818181818182,won,008-NEG,NEG,000-ALONE,ALONE,1033.0,18.78181818181818,7515,5500,3434,2,75.92814371257485,62.43636363636364,62.43636363636364,False
1959-05-20|Johor|N.24 Tanjong Petri,1959-05-20,SE-01,Johor,N.24 Tanjong Petri,state,24,Tanjong Petri,state|Johor|tanjong petri,1959,A5RKC,Chu Choon Yong,005-LPM,LPM,002-SF,SF,2414,40.46940486169321,won,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,2356.0,39.49706621961442,8403,5965,58,3,71.81958824229442,0.972338642078793,0.972338642078789,False
1959-05-20|Johor|N.25 Gelang Patah,1959-05-20,SE-01,Johor,N.25 Gelang Patah,state,25,Gelang Patah,state|Johor|gelang patah,1959,GFYMT,Syed Mohamed bin Edros,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,2776,54.070899883132064,won,009-PR,PR,002-SF,SF,1656.0,32.25555122711336,6752,5134,1120,3,78.99881516587678,21.8153486560187,21.815348656018706,False
1959-05-20|Johor|N.26 Tampoi,1959-05-20,SE-01,Johor,N.26 Tampoi,state,26,Tampoi,state|Johor|tampoi,1959,KXMQ3,Rahmat bin Daud,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,4061,66.63931736133902,won,008-NEG,NEG,000-ALONE,ALONE,2033.0,33.360682638660975,9146,6094,2028,2,68.63109556090095,33.27863472267805,33.27863472267805,False
1959-05-20|Johor|N.27 Endau,1959-05-20,SE-01,Johor,N.27 Endau,state,27,Endau,state|Johor|endau,1959,Y6PXY,Ali Affendi bin Ahmad,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,3639,75.41968911917098,won,008-NEG,NEG,000-ALONE,ALONE,861.0,17.844559585492227,6698,4825,2778,3,73.76828904150493,57.57512953367876,57.575129533678755,False
1959-05-20|Johor|N.28 Mersing,1959-05-20,SE-01,Johor,N.28 Mersing,state,28,Mersing,state|Johor|mersing,1959,5232G,Poh Swee Lim,003-MCA,MCA,001-PERIKATAN,PERIKATAN,3675,87.62517882689556,won,000-BEBAS,BEBAS,000-ALONE,ALONE,519.0,12.374821173104436,5498,4194,3156,2,78.5740269188796,75.25035765379113,75.25035765379113,False
1959-05-20|Johor|N.29 Batu Anam,1959-05-20,SE-01,Johor,N.29 Batu Anam,state,29,Batu Anam,state|Johor|batu anam,1959,8FS4S,M. P. Kumaran,002-MIC,MIC,001-PERIKATAN,PERIKATAN,5217,85.06440567422142,won,008-NEG,NEG,000-ALONE,ALONE,502.0,8.185227458014023,7539,6133,4715,3,83.60525268603263,76.8791782162074,76.87917821620739,False
1959-05-20|Johor|N.30 Bandar Segamat,1959-05-20,SE-01,Johor,N.30 Bandar Segamat,state,30,Bandar Segamat,state|Johor|bandar segamat,1959,P6HDX,Hatta bin Mohamed Salleh,001-UMNO,UMNO,001-PERIKATAN,PERIKATAN,2586,42.914039163624295,won,000-BEBAS,BEBAS,000-ALONE,ALONE,1914.0,31.76236309326253,7505,6026,672,3,81.49233844103931,11.151676070361766,11.151676070361766,False
1959-05-20|Johor|N.31 Tangkak,1959-05-20,SE-01,Johor,N.31 Tangkak,state,31,Tangkak,state|Johor|tangkak,1959,X1XJF,Lai Kuen Tee,003-MCA,MCA,001-PERIKATAN,PERIKATAN,6067,86.74578209894194,won,008-NEG,NEG,000-ALONE,ALONE,669.0,9.565341721475551,10115,6994,5398,3,71.58675234799802,77.1804403774664,77.1804403774664,False
