slug,date,state,seat
p135-alor-gajah-melaka,1971-01-30,Melaka,P.088 Malacca Selatan
p135-alor-gajah-melaka,1964-04-25,Melaka,P.088 Malacca Selatan
p135-alor-gajah-melaka,1959-05-20,Melaka,P.088 Malacca Selatan
p135-alor-gajah-melaka,1955-07-25,Melaka,P.006 Malacca Luar
p136-tangga-batu-melaka,2022-11-19,Melaka,P.136 Tangga Batu
p136-tangga-batu-melaka,2018-05-09,Melaka,P.136 Tangga Batu
p136-tangga-batu-melaka,2013-05-05,Melaka,P.136 Tangga Batu
p136-tangga-batu-melaka,2008-03-08,Melaka,P.136 Tangga Batu
p136-tangga-batu-melaka,2004-03-21,Melaka,P.136 Tangga Batu
p136-tangga-batu-melaka,1999-11-29,Melaka,P.122 Batu Berendam
p136-tangga-batu-melaka,1995-04-24,Melaka,P.122 Batu Berendam
p136-tangga-batu-melaka,1990-10-20,Melaka,P.112 Batu Berendam
p136-tangga-batu-melaka,1986-08-02,Melaka,P.112 Batu Berendam
p136-tangga-batu-melaka,1982-04-22,Melaka,P.097 Batu Berendam
p136-tangga-batu-melaka,1978-07-08,Melaka,P.097 Batu Berendam
p136-tangga-batu-melaka,1974-08-24,Melaka,P.097 Batu Berendam
p136-tangga-batu-melaka,1969-05-10,Melaka,P.085 Malacca Tengah
p136-tangga-batu-melaka,1964-04-25,Melaka,P.085 Malacca Tengah
p136-tangga-batu-melaka,1959-05-20,Melaka,P.085 Malacca Tengah
p136-tangga-batu-melaka,1955-07-25,Melaka,P.005 Malacca Central
p137-hang-tuah-jaya-melaka,2022-11-19,Melaka,P.137 Hang Tuah Jaya
p137-hang-tuah-jaya-melaka,2018-05-09,Melaka,P.137 Hang Tuah Jaya
p137-hang-tuah-jaya-melaka,2013-05-05,Melaka,P.137 Bukit Katil
p137-hang-tuah-jaya-melaka,2008-03-08,Melaka,P.137 Bukit Katil
p137-hang-tuah-jaya-melaka,2004-03-21,Melaka,P.137 Bukit Katil
p137-hang-tuah-jaya-melaka,1999-11-29,Melaka,P.122 Batu Berendam
p137-hang-tuah-jaya-melaka,1995-04-24,Melaka,P.122 Batu Berendam
p137-hang-tuah-jaya-melaka,1990-10-20,Melaka,P.112 Batu Berendam
p137-hang-tuah-jaya-melaka,1986-08-02,Melaka,P.112 Batu Berendam
p137-hang-tuah-jaya-melaka,1982-04-22,Melaka,P.097 Batu Berendam
p137-hang-tuah-jaya-melaka,1978-07-08,Melaka,P.097 Batu Berendam
p137-hang-tuah-jaya-melaka,1974-08-24,Melaka,P.097 Batu Berendam
p137-hang-tuah-jaya-melaka,1969-05-10,Melaka,P.085 Malacca Tengah
p137-hang-tuah-jaya-melaka,1964-04-25,Melaka,P.085 Malacca Tengah
p137-hang-tuah-jaya-melaka,1959-05-20,Melaka,P.085 Malacca Tengah
p137-hang-tuah-jaya-melaka,1955-07-25,Melaka,P.005 Malacca Central
p138-kota-melaka-melaka,2022-11-19,Melaka,P.138 Kota Melaka
p138-kota-melaka-melaka,2018-05-09,Melaka,P.138 Kota Melaka
p138-kota-melaka-melaka,2013-05-05,Melaka,P.138 Kota Melaka
p138-kota-melaka-melaka,2008-03-08,Melaka,P.138 Kota Melaka
p138-kota-melaka-melaka,2004-03-21,Melaka,P.138 Kota Melaka
p138-kota-melaka-melaka,1999-11-29,Melaka,P.123 Kota Melaka
p138-kota-melaka-melaka,1995-04-24,Melaka,P.123 Kota Melaka
p138-kota-melaka-melaka,1990-10-20,Melaka,P.113 Kota Melaka
p138-kota-melaka-melaka,1986-08-02,Melaka,P.113 Kota Melaka
p138-kota-melaka-melaka,1982-04-22,Melaka,P.098 Kota Melaka
p138-kota-melaka-melaka,1978-07-08,Melaka,P.098 Kota Melaka
p138-kota-melaka-melaka,1974-08-24,Melaka,P.098 Kota Melaka
p138-kota-melaka-melaka,1969-05-10,Melaka,P.086 Bandar Malacca
p138-kota-melaka-melaka,1964-04-25,Melaka,P.086 Bandar Malacca
p138-kota-melaka-melaka,1959-05-20,Melaka,P.086 Bandar Malacca
p138-kota-melaka-melaka,1955-07-25,Melaka,P.005 Malacca Central
p139-jasin-melaka,2022-11-19,Melaka,P.139 Jasin
p139-jasin-melaka,2018-05-09,Melaka,P.139 Jasin
p139-jasin-melaka,2013-05-05,Melaka,P.139 Jasin
p139-jasin-melaka,2008-03-08,Melaka,P.139 Jasin
p139-jasin-melaka,2004-03-21,Melaka,P.139 Jasin
p139-jasin-melaka,1999-11-29,Melaka,P.124 Jasin
p139-jasin-melaka,1995-04-24,Melaka,P.124 Jasin
p139-jasin-melaka,1990-10-20,Melaka,P.114 Jasin
p139-jasin-melaka,1986-08-02,Melaka,P.114 Jasin
p139-jasin-melaka,1982-04-22,Melaka,P.096 Jasin
p139-jasin-melaka,1978-07-08,Melaka,P.096 Jasin
p139-jasin-melaka,1974-08-24,Melaka,P.096 Jasin
p139-jasin-melaka,1971-01-30,Melaka,P.088 Malacca Selatan
p139-jasin-melaka,1964-04-25,Melaka,P.088 Malacca Selatan
p139-jasin-melaka,1959-05-20,Melaka,P.088 Malacca Selatan
p139-jasin-melaka,1955-07-25,Melaka,P.006 Malacca Luar
p140-segamat-johor,2022-11-19,Johor,P.140 Segamat
p140-segamat-johor,2018-05-09,Johor,P.140 Segamat
p140-segamat-johor,2013-05-05,Johor,P.140 Segamat
p140-segamat-johor,2008-03-08,Johor,P.140 Segamat
p140-segamat-johor,2004-03-21,Johor,P.140 Segamat
p140-segamat-johor,1999-11-29,Johor,P.125 Segamat
p140-segamat-johor,1995-04-24,Johor,P.125 Segamat
p140-segamat-johor,1990-10-20,Johor,P.115 Segamat
p140-segamat-johor,1986-08-02,Johor,P.115 Segamat
p140-segamat-johor,1982-04-22,Johor,P.100 Segamat
p140-segamat-johor,1978-07-08,Johor,P.100 Segamat
p140-segamat-johor,1974-08-24,Johor,P.100 Segamat
p140-segamat-johor,1969-05-10,Johor,P.089 Muar Dalam
p140-segamat-johor,1964-04-25,Johor,P.089 Muar Dalam
p140-segamat-johor,1959-05-20,Johor,P.089 Muar Dalam
p140-segamat-johor,1955-07-25,Johor,P.036 Muar Utara
p141-sekijang-johor,2022-11-19,Johor,P.141 Sekijang
p141-sekijang-johor,2018-05-09,Johor,P.141 Sekijang
p141-sekijang-johor,2013-05-05,Johor,P.141 Sekijang
p141-sekijang-johor,2008-03-08,Johor,P.141 Sekijang
p141-sekijang-johor,2004-03-21,Johor,P.141 Sekijang
p141-sekijang-johor,1999-11-29,Johor,P.128 Labis
p141-sekijang-johor,1995-04-24,Johor,P.128 Labis
p141-sekijang-johor,1990-10-20,Johor,P.118 Labis
p141-sekijang-johor,1986-08-02,Johor,P.118 Labis
p141-sekijang-johor,1982-04-22,Johor,P.099 Labis
p141-sekijang-johor,1978-07-08,Johor,P.099 Labis
p141-sekijang-johor,1974-08-24,Johor,P.099 Labis
p141-sekijang-johor,1969-05-10,Johor,P.103 Segamat Utara
p141-sekijang-johor,1968-10-19,Johor,P.103 Segamat Utara
p141-sekijang-johor,1964-04-25,Johor,P.103 Segamat Utara
p141-sekijang-johor,1959-05-20,Johor,P.103 Segamat Utara
p141-sekijang-johor,1955-07-25,Johor,P.037 Segamat
p142-labis-johor,2022-11-19,Johor,P.142 Labis
p142-labis-johor,2018-05-09,Johor,P.142 Labis
p142-labis-johor,2013-05-05,Johor,P.142 Labis
p142-labis-johor,2008-03-08,Johor,P.142 Labis
p142-labis-johor,2004-03-21,Johor,P.142 Labis
p142-labis-johor,1999-11-29,Johor,P.128 Labis
p142-labis-johor,1995-04-24,Johor,P.128 Labis
p142-labis-johor,1990-10-20,Johor,P.118 Labis
p142-labis-johor,1986-08-02,Johor,P.118 Labis
p142-labis-johor,1982-04-22,Johor,P.099 Labis
p142-labis-johor,1978-07-08,Johor,P.099 Labis
p142-labis-johor,1974-08-24,Johor,P.099 Labis
p142-labis-johor,1969-05-10,Johor,P.103 Segamat Utara
p142-labis-johor,1964-04-25,Johor,P.103 Segamat Utara
p142-labis-johor,1959-05-20,Johor,P.103 Segamat Utara
p142-labis-johor,1955-07-25,Johor,P.037 Segamat
p143-pagoh-johor,2022-11-19,Johor,P.143 Pagoh
p143-pagoh-johor,2018-05-09,Johor,P.143 Pagoh
p143-pagoh-johor,2013-05-05,Johor,P.143 Pagoh
p143-pagoh-johor,2008-03-08,Johor,P.143 Pagoh
p143-pagoh-johor,2004-03-21,Johor,P.143 Pagoh
p143-pagoh-johor,1999-11-29,Johor,P.127 Pagoh
p143-pagoh-johor,1995-04-24,Johor,P.127 Pagoh
p143-pagoh-johor,1990-10-20,Johor,P.117 Pagoh
p143-pagoh-johor,1986-08-02,Johor,P.117 Pagoh
p143-pagoh-johor,1982-04-22,Johor,P.104 Pagoh
p143-pagoh-johor,1978-07-08,Johor,P.104 Pagoh
p143-pagoh-johor,1974-08-24,Johor,P.104 Pagoh
p143-pagoh-johor,1969-05-10,Johor,P.089 Muar Dalam
p143-pagoh-johor,1964-04-25,Johor,P.089 Muar Dalam
p143-pagoh-johor,1959-05-20,Johor,P.089 Muar Dalam
p143-pagoh-johor,1955-07-25,Johor,P.036 Muar Utara
p144-ledang-johor,2022-11-19,Johor,P.144 Ledang
p144-ledang-johor,2018-05-09,Johor,P.144 Ledang
p144-ledang-johor,2013-05-05,Johor,P.144 Ledang
p144-ledang-johor,2008-03-08,Johor,P.144 Ledang
p144-ledang-johor,2004-03-21,Johor,P.144 Ledang
p144-ledang-johor,1999-11-29,Johor,P.126 Ledang
p144-ledang-johor,1995-04-24,Johor,P.126 Ledang
p144-ledang-johor,1990-10-20,Johor,P.116 Ledang
p144-ledang-johor,1986-08-02,Johor,P.116 Ledang
p144-ledang-johor,1982-04-22,Johor,P.103 Ledang
p144-ledang-johor,1978-07-08,Johor,P.103 Ledang
p144-ledang-johor,1974-08-24,Johor,P.103 Ledang
p144-ledang-johor,1969-05-10,Johor,P.104 Muar Utara
p144-ledang-johor,1964-04-25,Johor,P.104 Muar Utara
p144-ledang-johor,1959-05-20,Johor,P.104 Muar Utara
p144-ledang-johor,1955-07-25,Johor,P.036 Muar Utara
p145-bakri-johor,2022-11-19,Johor,P.145 Bakri
p145-bakri-johor,2018-05-09,Johor,P.145 Bakri
p145-bakri-johor,2013-05-05,Johor,P.145 Bakri
p145-bakri-johor,2008-03-08,Johor,P.145 Bakri
p145-bakri-johor,2004-03-21,Johor,P.145 Bakri
p145-bakri-johor,1999-11-29,Johor,P.132 Bakri
p145-bakri-johor,1995-04-24,Johor,P.132 Bakri
p145-bakri-johor,1990-10-20,Johor,P.122 Bakri
p145-bakri-johor,1986-08-02,Johor,P.122 Bakri
p145-bakri-johor,1982-04-22,Johor,P.106 Muar
p145-bakri-johor,1978-07-08,Johor,P.106 Muar
p145-bakri-johor,1974-08-24,Johor,P.106 Muar
p145-bakri-johor,1969-05-10,Johor,P.092 Muar Selatan
p145-bakri-johor,1964-04-25,Johor,P.092 Muar Selatan
p145-bakri-johor,1963-12-28,Johor,P.092 Muar Selatan
p145-bakri-johor,1959-05-20,Johor,P.092 Muar Selatan
p145-bakri-johor,1955-07-25,Johor,P.035 Muar Selatan
p146-muar-johor,2022-11-19,Johor,P.146 Muar
p146-muar-johor,2018-05-09,Johor,P.146 Muar
p146-muar-johor,2013-05-05,Johor,P.146 Muar
p146-muar-johor,2008-03-08,Johor,P.146 Muar
p146-muar-johor,2004-03-21,Johor,P.146 Muar
p146-muar-johor,1999-11-29,Johor,P.133 Muar
p146-muar-johor,1995-04-24,Johor,P.133 Muar
p146-muar-johor,1990-10-20,Johor,P.123 Muar
p146-muar-johor,1986-08-02,Johor,P.123 Muar
p146-muar-johor,1982-04-22,Johor,P.106 Muar
p146-muar-johor,1978-07-08,Johor,P.106 Muar
p146-muar-johor,1974-08-24,Johor,P.106 Muar
p146-muar-johor,1969-05-10,Johor,P.092 Muar Selatan
p146-muar-johor,1964-04-25,Johor,P.092 Muar Selatan
p146-muar-johor,1959-05-20,Johor,P.092 Muar Selatan
p146-muar-johor,1955-07-25,Johor,P.035 Muar Selatan
p147-parit-sulong-johor,2022-11-19,Johor,P.147 Parit Sulong
p147-parit-sulong-johor,2018-05-09,Johor,P.147 Parit Sulong
p147-parit-sulong-johor,2013-05-05,Johor,P.147 Parit Sulong
p147-parit-sulong-johor,2008-03-08,Johor,P.147 Parit Sulong
p147-parit-sulong-johor,2004-03-21,Johor,P.147 Parit Sulong
p147-parit-sulong-johor,1999-11-29,Johor,P.131 Parit Sulong
p147-parit-sulong-johor,1995-04-24,Johor,P.131 Parit Sulong
p147-parit-sulong-johor,1990-10-20,Johor,P.121 Parit Sulong
p147-parit-sulong-johor,1986-08-02,Johor,P.121 Parit Sulong
p147-parit-sulong-johor,1982-04-22,Johor,P.105 Ayer Hitam
p147-parit-sulong-johor,1978-07-08,Johor,P.105 Ayer Hitam
p147-parit-sulong-johor,1974-08-24,Johor,P.105 Ayer Hitam
p147-parit-sulong-johor,1969-05-10,Johor,P.094 Batu Pahat Dalam
p147-parit-sulong-johor,1964-04-25,Johor,P.094 Batu Pahat Dalam
p147-parit-sulong-johor,1959-05-20,Johor,P.094 Batu Pahat Dalam
p147-parit-sulong-johor,1957-12-14,Johor,P.034 Batu Pahat
p147-parit-sulong-johor,1955-07-25,Johor,P.034 Batu Pahat
p148-ayer-hitam-johor,2022-11-19,Johor,P.148 Ayer Hitam
p148-ayer-hitam-johor,2018-05-09,Johor,P.148 Ayer Hitam
p148-ayer-hitam-johor,2013-05-05,Johor,P.148 Ayer Hitam
p148-ayer-hitam-johor,2008-03-08,Johor,P.148 Ayer Hitam
p148-ayer-hitam-johor,2004-03-21,Johor,P.148 Ayer Hitam
p148-ayer-hitam-johor,1999-11-29,Johor,P.134 Sri Gading
p148-ayer-hitam-johor,1995-04-24,Johor,P.134 Sri Gading
p148-ayer-hitam-johor,1990-10-20,Johor,P.124 Sri Gading
p148-ayer-hitam-johor,1986-08-02,Johor,P.124 Sri Gading
p148-ayer-hitam-johor,1982-04-22,Johor,P.109 Sri Gading
p148-ayer-hitam-johor,1981-09-26,Johor,P.109 Sri Gading
p148-ayer-hitam-johor,1978-07-08,Johor,P.109 Sri Gading
p148-ayer-hitam-johor,1974-08-24,Johor,P.109 Sri Gading
p148-ayer-hitam-johor,1969-05-10,Johor,P.099 Kluang Selatan
p148-ayer-hitam-johor,1964-04-25,Johor,P.099 Kluang Selatan
p148-ayer-hitam-johor,1959-05-20,Johor,P.099 Kluang Selatan
p148-ayer-hitam-johor,1955-07-25,Johor,P.033 Johore Tengah
p149-sri-gading-johor,2022-11-19,Johor,P.149 Sri Gading
p149-sri-gading-johor,2018-05-09,Johor,P.149 Sri Gading
p149-sri-gading-johor,2013-05-05,Johor,P.149 Sri Gading
p149-sri-gading-johor,2008-03-08,Johor,P.149 Sri Gading
p149-sri-gading-johor,2004-03-21,Johor,P.149 Sri Gading
p149-sri-gading-johor,1999-11-29,Johor,P.134 Sri Gading
p149-sri-gading-johor,1995-04-24,Johor,P.134 Sri Gading
p149-sri-gading-johor,1990-10-20,Johor,P.124 Sri Gading
p149-sri-gading-johor,1986-08-02,Johor,P.124 Sri Gading
p149-sri-gading-johor,1982-04-22,Johor,P.109 Sri Gading
p149-sri-gading-johor,1978-07-08,Johor,P.109 Sri Gading
p149-sri-gading-johor,1974-08-24,Johor,P.109 Sri Gading
p149-sri-gading-johor,1969-05-10,Johor,P.099 Kluang Selatan
p149-sri-gading-johor,1964-04-25,Johor,P.099 Kluang Selatan
p149-sri-gading-johor,1959-05-20,Johor,P.099 Kluang Selatan
p149-sri-gading-johor,1955-07-25,Johor,P.033 Johore Tengah
p150-batu-pahat-johor,2022-11-19,Johor,P.150 Batu Pahat
p150-batu-pahat-johor,2018-05-09,Johor,P.150 Batu Pahat
p150-batu-pahat-johor,2013-05-05,Johor,P.150 Batu Pahat
p150-batu-pahat-johor,2008-03-08,Johor,P.150 Batu Pahat
p150-batu-pahat-johor,2004-03-21,Johor,P.150 Batu Pahat
p150-batu-pahat-johor,1999-11-29,Johor,P.135 Batu Pahat
p150-batu-pahat-johor,1995-04-24,Johor,P.135 Batu Pahat
p150-batu-pahat-johor,1990-10-20,Johor,P.125 Batu Pahat
p150-batu-pahat-johor,1986-08-02,Johor,P.125 Batu Pahat
p150-batu-pahat-johor,1982-04-22,Johor,P.111 Batu Pahat
p150-batu-pahat-johor,1978-07-08,Johor,P.111 Batu Pahat
p150-batu-pahat-johor,1974-08-24,Johor,P.111 Batu Pahat
p150-batu-pahat-johor,1969-05-10,Johor,P.093 Batu Pahat
p150-batu-pahat-johor,1964-04-25,Johor,P.093 Batu Pahat
p150-batu-pahat-johor,1959-05-20,Johor,P.093 Batu Pahat
p150-batu-pahat-johor,1955-07-25,Johor,P.034 Batu Pahat
p151-simpang-renggam-johor,2022-11-19,Johor,P.151 Simpang Renggam
p151-simpang-renggam-johor,2018-05-09,Johor,P.151 Simpang Renggam
p151-simpang-renggam-johor,2013-05-05,Johor,P.151 Simpang Renggam
p151-simpang-renggam-johor,2008-03-08,Johor,P.151 Simpang Renggam
p151-simpang-renggam-johor,2004-03-21,Johor,P.151 Simpang Renggam
p151-simpang-renggam-johor,1999-11-29,Johor,P.137 Sungai Benut
p151-simpang-renggam-johor,1995-04-24,Johor,P.137 Sungai Benut
p151-simpang-renggam-johor,1990-10-20,Johor,P.126 Sungai Benut
p151-simpang-renggam-johor,1986-08-02,Johor,P.126 Sungai Benut
p151-simpang-renggam-johor,1982-04-22,Johor,P.112 Pontian
p151-simpang-renggam-johor,1978-07-08,Johor,P.112 Pontian
p151-simpang-renggam-johor,1978-01-28,Johor,P.112 Pontian
p151-simpang-renggam-johor,1974-08-24,Johor,P.112 Pontian
p151-simpang-renggam-johor,1969-05-10,Johor,P.097 Pontian Utara
p151-simpang-renggam-johor,1964-04-25,Johor,P.097 Pontian Utara
p151-simpang-renggam-johor,1959-05-20,Johor,P.097 Pontian Utara
p151-simpang-renggam-johor,1955-07-25,Johor,P.032 Johore Selatan
p152-kluang-johor,2022-11-19,Johor,P.152 Kluang
p152-kluang-johor,2018-05-09,Johor,P.152 Kluang
p152-kluang-johor,2013-05-05,Johor,P.152 Kluang
p152-kluang-johor,2008-03-08,Johor,P.152 Kluang
p152-kluang-johor,2004-03-21,Johor,P.152 Kluang
p152-kluang-johor,1999-11-29,Johor,P.130 Kluang
p152-kluang-johor,1995-04-24,Johor,P.130 Kluang
p152-kluang-johor,1990-10-20,Johor,P.120 Kluang
p152-kluang-johor,1986-08-02,Johor,P.120 Kluang
p152-kluang-johor,1982-04-22,Johor,P.101 Keluang
p152-kluang-johor,1978-07-08,Johor,P.101 Keluang
p152-kluang-johor,1974-08-24,Johor,P.101 Keluang
p152-kluang-johor,1969-05-10,Johor,P.090 Segamat Selatan
p152-kluang-johor,1964-04-25,Johor,P.090 Segamat Selatan
p152-kluang-johor,1959-05-20,Johor,P.090 Segamat Selatan
p152-kluang-johor,1955-07-25,Johor,P.037 Segamat
p153-sembrong-johor,2022-11-19,Johor,P.153 Sembrong
p153-sembrong-johor,2018-05-09,Johor,P.153 Sembrong
p153-sembrong-johor,2013-05-05,Johor,P.153 Sembrong
p153-sembrong-johor,2008-03-08,Johor,P.153 Sembrong
p153-sembrong-johor,2004-03-21,Johor,P.153 Sembrong
p153-sembrong-johor,1999-11-29,Johor,P.130 Kluang
p153-sembrong-johor,1995-04-24,Johor,P.130 Kluang
p153-sembrong-johor,1990-10-20,Johor,P.120 Kluang
p153-sembrong-johor,1986-08-02,Johor,P.120 Kluang
p153-sembrong-johor,1982-04-22,Johor,P.101 Keluang
p153-sembrong-johor,1978-07-08,Johor,P.101 Keluang
p153-sembrong-johor,1974-08-24,Johor,P.101 Keluang
p153-sembrong-johor,1969-05-10,Johor,P.090 Segamat Selatan
p153-sembrong-johor,1964-04-25,Johor,P.090 Segamat Selatan
p153-sembrong-johor,1959-05-20,Johor,P.090 Segamat Selatan
p153-sembrong-johor,1955-07-25,Johor,P.037 Segamat
p154-mersing-johor,2022-11-19,Johor,P.154 Mersing
p154-mersing-johor,2018-05-09,Johor,P.154 Mersing
p154-mersing-johor,2013-05-05,Johor,P.154 Mersing
p154-mersing-johor,2008-03-08,Johor,P.154 Mersing
p154-mersing-johor,2004-03-21,Johor,P.154 Mersing
p154-mersing-johor,1999-11-29,Johor,P.129 Mersing
p154-mersing-johor,1995-04-24,Johor,P.129 Mersing
p154-mersing-johor,1990-10-20,Johor,P.119 Mersing
p154-mersing-johor,1986-08-02,Johor,P.119 Mersing
p154-mersing-johor,1982-04-22,Johor,P.102 Tenggaroh
p154-mersing-johor,1978-07-08,Johor,P.102 Tenggaroh
p154-mersing-johor,1974-08-24,Johor,P.102 Tenggaroh
p154-mersing-johor,1973-09-08,Johor,P.102 Johore Timor
p154-mersing-johor,1969-05-10,Johor,P.102 Johore Timor
p154-mersing-johor,1964-04-25,Johor,P.102 Johore Timor
p154-mersing-johor,1959-05-20,Johor,P.102 Johore Timor
p154-mersing-johor,1955-07-25,Johor,P.030 Johore Timor
p155-tenggara-johor,2022-11-19,Johor,P.155 Tenggara
p155-tenggara-johor,2018-05-09,Johor,P.155 Tenggara
p155-tenggara-johor,2013-05-05,Johor,P.155 Tenggara
p155-tenggara-johor,2008-03-08,Johor,P.155 Tenggara
p155-tenggara-johor,2004-03-21,Johor,P.155 Tenggara
p155-tenggara-johor,1999-11-29,Johor,P.136 Tenggara
p155-tenggara-johor,1995-04-24,Johor,P.136 Tenggara
p155-tenggara-johor,1990-10-20,Johor,P.127 Senai
p155-tenggara-johor,1986-08-02,Johor,P.127 Senai
p155-tenggara-johor,1982-04-22,Johor,P.108 Panti
p155-tenggara-johor,1978-07-08,Johor,P.108 Panti
p155-tenggara-johor,1977-02-24,Johor,P.108 Panti
p155-tenggara-johor,1974-08-24,Johor,P.108 Panti
p155-tenggara-johor,1969-05-10,Johor,P.096 Johore Tenggara
p155-tenggara-johor,1964-04-25,Johor,P.096 Johore Tenggara
p155-tenggara-johor,1959-05-20,Johor,P.096 Johore Tenggara
p155-tenggara-johor,1955-07-25,Johor,P.030 Johore Timor
p156-kota-tinggi-johor,2022-11-19,Johor,P.156 Kota Tinggi
p156-kota-tinggi-johor,2018-05-09,Johor,P.156 Kota Tinggi
p156-kota-tinggi-johor,2013-05-05,Johor,P.156 Kota Tinggi
p156-kota-tinggi-johor,2008-03-08,Johor,P.156 Kota Tinggi
p156-kota-tinggi-johor,2004-03-21,Johor,P.156 Kota Tinggi
p156-kota-tinggi-johor,1999-11-29,Johor,P.139 Kota Tinggi
p156-kota-tinggi-johor,1995-04-24,Johor,P.139 Kota Tinggi
p156-kota-tinggi-johor,1990-10-20,Johor,P.128 Kota Tinggi
p156-kota-tinggi-johor,1986-08-02,Johor,P.128 Kota Tinggi
p156-kota-tinggi-johor,1982-04-22,Johor,P.108 Panti
p156-kota-tinggi-johor,1978-07-08,Johor,P.108 Panti
p156-kota-tinggi-johor,1974-08-24,Johor,P.108 Panti
p156-kota-tinggi-johor,1969-05-10,Johor,P.096 Johore Tenggara
p156-kota-tinggi-johor,1964-04-25,Johor,P.096 Johore Tenggara
p156-kota-tinggi-johor,1959-05-20,Johor,P.096 Johore Tenggara
p156-kota-tinggi-johor,1955-07-25,Johor,P.030 Johore Timor
p157-pengerang-johor,2022-11-19,Johor,P.157 Pengerang
p157-pengerang-johor,2018-05-09,Johor,P.157 Pengerang
p157-pengerang-johor,2013-05-05,Johor,P.157 Pengerang
p157-pengerang-johor,2008-03-08,Johor,P.157 Pengerang
p157-pengerang-johor,2004-03-21,Johor,P.157 Pengerang
p157-pengerang-johor,1999-11-29,Johor,P.139 Kota Tinggi
p157-pengerang-johor,1995-04-24,Johor,P.139 Kota Tinggi
p157-pengerang-johor,1990-10-20,Johor,P.128 Kota Tinggi
p157-pengerang-johor,1986-08-02,Johor,P.128 Kota Tinggi
p157-pengerang-johor,1982-04-22,Johor,P.108 Panti
p157-pengerang-johor,1978-07-08,Johor,P.108 Panti
p157-pengerang-johor,1974-08-24,Johor,P.108 Panti
p157-pengerang-johor,1969-05-10,Johor,P.096 Johore Tenggara
p157-pengerang-johor,1964-04-25,Johor,P.096 Johore Tenggara
p157-pengerang-johor,1959-05-20,Johor,P.096 Johore Tenggara
p157-pengerang-johor,1955-07-25,Johor,P.030 Johore Timor
p158-tebrau-johor,2022-11-19,Johor,P.158 Tebrau
p158-tebrau-johor,2018-05-09,Johor,P.158 Tebrau
p158-tebrau-johor,2013-05-05,Johor,P.158 Tebrau
p158-tebrau-johor,2008-03-08,Johor,P.158 Tebrau
p158-tebrau-johor,2004-03-21,Johor,P.158 Tebrau
p158-tebrau-johor,1999-11-29,Johor,P.140 Tebrau
p158-tebrau-johor,1995-04-24,Johor,P.140 Tebrau
p158-tebrau-johor,1990-10-20,Johor,P.129 Tebrau
p158-tebrau-johor,1986-08-02,Johor,P.129 Tebrau
p158-tebrau-johor,1982-04-22,Johor,P.114 Johor Bahru
p158-tebrau-johor,1978-07-08,Johor,P.114 Johor Bahru
p158-tebrau-johor,1974-08-24,Johor,P.114 Johor Bahru
p158-tebrau-johor,1969-05-10,Johor,P.100 Johore Bahru Timor
p158-tebrau-johor,1964-04-25,Johor,P.100 Johore Bahru Timor
p158-tebrau-johor,1959-05-20,Johor,P.100 Johore Bahru Timor
p158-tebrau-johor,1955-07-25,Johor,P.031 Johore Bahru
p159-pasir-gudang-johor,2022-11-19,Johor,P.159 Pasir Gudang
p159-pasir-gudang-johor,2018-05-09,Johor,P.159 Pasir Gudang
p159-pasir-gudang-johor,2013-05-05,Johor,P.159 Pasir Gudang
p159-pasir-gudang-johor,2008-03-08,Johor,P.159 Pasir Gudang
p159-pasir-gudang-johor,2004-03-21,Johor,P.159 Pasir Gudang
p159-pasir-gudang-johor,1999-11-29,Johor,P.140 Tebrau
p159-pasir-gudang-johor,1995-04-24,Johor,P.140 Tebrau
p159-pasir-gudang-johor,1990-10-20,Johor,P.129 Tebrau
p159-pasir-gudang-johor,1986-08-02,Johor,P.129 Tebrau
p159-pasir-gudang-johor,1982-04-22,Johor,P.114 Johor Bahru
p159-pasir-gudang-johor,1978-07-08,Johor,P.114 Johor Bahru
p159-pasir-gudang-johor,1974-08-24,Johor,P.114 Johor Bahru
p159-pasir-gudang-johor,1969-05-10,Johor,P.100 Johore Bahru Timor
p159-pasir-gudang-johor,1964-04-25,Johor,P.100 Johore Bahru Timor
p159-pasir-gudang-johor,1959-05-20,Johor,P.100 Johore Bahru Timor
p159-pasir-gudang-johor,1955-07-25,Johor,P.031 Johore Bahru
p160-johor-bahru-johor,2022-11-19,Johor,P.160 Johor Bahru
p160-johor-bahru-johor,2018-05-09,Johor,P.160 Johor Bahru
p160-johor-bahru-johor,2013-05-05,Johor,P.160 Johor Bahru
p160-johor-bahru-johor,2008-03-08,Johor,P.160 Johor Bahru
p160-johor-bahru-johor,2004-03-21,Johor,P.160 Johor Bahru
p160-johor-bahru-johor,1999-11-29,Johor,P.141 Johor Bahru
p160-johor-bahru-johor,1995-04-24,Johor,P.141 Johor Bahru
p160-johor-bahru-johor,1990-10-20,Johor,P.130 Johor Bahru
p160-johor-bahru-johor,1988-08-25,Johor,P.130 Johor Bahru
p160-johor-bahru-johor,1986-08-02,Johor,P.130 Johor Bahru
p160-johor-bahru-johor,1982-04-22,Johor,P.114 Johor Bahru
p160-johor-bahru-johor,1978-07-08,Johor,P.114 Johor Bahru
p160-johor-bahru-johor,1974-08-24,Johor,P.114 Johor Bahru
p160-johor-bahru-johor,1969-05-10,Johor,P.100 Johore Bahru Timor
p160-johor-bahru-johor,1964-04-25,Johor,P.100 Johore Bahru Timor
p160-johor-bahru-johor,1959-05-20,Johor,P.100 Johore Bahru Timor
